Annual_Rainfall,Monsoon_Intensity,Cloud_Coverage,Humidity,Temperature,River_Discharge,Soil_Moisture,Drainage_Coefficient,Elevation,Deforestation_Rate,Summer_Rainfall,Winter_Rainfall,Pre_Monsoon_Rainfall,Post_Monsoon_Rainfall,Flood
3018.02,0.77,47.63,92.28,26.73,274.39,36.42,0.118,363.11,26.03,1203.92,279.6,203.14,1331.36,0
511.46,6.71,91.99,39.12,40.24,1840.0,50.07,0.682,19.59,25.52,256.98,37.67,28.72,188.09,0
1240.47,8.21,99.38,36.52,35.32,3794.6,90.51,0.669,265.47,31.57,436.34,112.66,131.51,559.96,1
2722.71,2.45,19.55,97.59,35.93,1876.13,63.16,0.199,282.66,35.15,916.25,177.35,306.38,1322.73,1
1448.81,4.21,30.97,22.0,31.08,3590.1,39.81,0.516,39.41,17.33,775.25,273.83,205.17,194.56,0
805.68,8.39,95.53,82.86,41.56,1878.92,12.03,0.924,250.34,16.52,445.73,145.74,83.97,130.24,0
1580.7,8.77,96.25,45.71,22.56,2145.04,29.37,0.285,356.92,13.49,791.13,152.18,120.23,517.16,1
1311.18,2.43,18.79,23.0,26.43,2841.27,97.83,0.515,26.61,27.44,455.58,114.14,73.36,668.11,1
3028.14,5.51,11.35,93.42,38.33,4755.88,43.74,0.515,380.13,18.01,1127.0,562.66,419.38,919.1,1
1440.04,1.92,24.5,31.17,29.78,588.86,47.18,0.83,288.21,27.02,825.65,72.38,140.96,401.05,0
2866.8,1.02,99.64,64.14,41.68,212.92,49.86,0.842,416.61,20.3,1108.34,401.6,354.72,1002.15,0
3175.62,9.11,26.2,41.92,25.39,3059.39,88.41,0.783,109.03,41.84,1732.8,595.11,163.43,684.27,1
1801.45,8.21,55.23,25.22,26.08,4748.03,60.39,0.429,416.64,3.66,694.97,227.49,178.01,700.98,1
3229.83,7.6,86.36,23.99,41.66,4949.13,69.37,0.165,47.28,28.61,1879.24,162.93,266.69,920.97,1
1631.95,0.49,11.84,29.24,28.93,2446.61,38.94,0.415,201.91,28.78,937.29,135.18,86.55,472.94,0
3392.24,8.44,64.4,25.71,30.48,2367.0,2.91,0.712,99.74,19.19,1061.7,638.98,432.74,1258.82,1
767.87,4.38,34.93,80.84,24.98,3242.57,93.1,0.732,438.01,21.05,407.83,40.35,77.78,241.9,0
2561.06,3.42,87.61,58.85,23.3,2800.39,94.91,0.969,352.46,40.01,898.52,279.71,213.38,1169.45,1
1981.44,5.46,35.51,47.43,34.68,3188.74,94.92,0.508,12.68,14.03,722.4,333.8,258.74,666.51,1
1662.95,0.91,71.81,53.47,18.6,4376.3,94.37,0.669,4.76,43.57,728.29,292.2,157.47,484.98,1
2398.14,7.57,70.68,94.32,41.38,3744.22,81.52,0.585,145.62,44.82,1134.07,291.71,120.75,851.61,1
2611.57,5.82,29.93,92.86,38.38,2509.54,68.46,0.236,71.64,32.53,1038.73,221.65,377.23,973.97,1
513.09,1.87,13.13,77.25,20.72,2336.23,84.45,0.515,315.15,38.64,242.49,71.81,38.77,160.01,0
1000.86,1.88,46.83,90.77,35.82,3216.03,60.05,0.59,331.9,30.65,351.5,89.64,133.17,426.54,0
2639.14,1.84,36.03,45.57,33.08,2305.75,13.44,0.956,470.98,26.26,809.43,233.01,347.42,1249.28,0
2499.16,0.57,82.81,50.49,20.54,2316.01,39.12,0.43,476.02,48.33,1178.02,427.71,165.54,727.89,0
3398.14,5.88,82.03,69.1,23.2,130.71,97.13,0.982,329.45,14.13,1546.92,248.54,330.98,1271.7,1
2783.11,8.4,51.13,69.89,27.27,911.62,35.11,0.588,2.84,7.71,1410.75,141.46,150.34,1080.56,1
3352.32,0.17,64.59,58.54,35.98,2468.14,86.78,0.318,179.5,14.37,1659.22,336.96,286.47,1069.66,1
2607.62,0.49,64.38,52.05,34.16,4122.13,9.32,0.272,256.57,30.73,1484.38,322.42,320.99,479.83,1
1394.16,5.73,84.44,98.89,30.97,1429.7,33.42,0.228,249.59,9.26,610.42,217.16,102.76,463.82,0
816.09,8.19,48.25,85.69,38.05,2637.08,35.1,0.508,301.67,45.44,246.88,136.42,50.36,382.43,1
2845.47,3.27,34.79,54.8,37.74,1757.56,5.16,0.12,480.28,20.55,1391.99,425.48,286.57,741.43,1
2432.45,3.5,33.85,78.18,33.54,568.78,11.91,0.501,442.6,42.5,1222.4,350.21,252.24,607.59,0
644.56,5.96,58.26,41.56,38.61,4793.58,19.32,0.99,54.45,12.46,294.21,96.59,75.79,177.97,0
1580.15,2.74,50.42,28.01,25.03,4280.64,83.78,0.703,132.99,15.66,800.81,143.37,198.96,437.02,0
3370.4,0.27,49.61,48.19,41.44,438.54,6.34,0.784,416.55,2.96,1338.3,361.83,403.04,1267.24,0
2001.2,7.35,18.2,52.24,33.45,3612.95,29.87,0.207,412.15,12.89,689.7,285.1,269.24,757.16,1
1798.19,6.26,74.67,21.32,39.67,1770.52,1.02,0.526,137.69,24.52,897.95,107.6,129.99,662.65,0
1873.1,5.81,29.24,85.18,31.39,4974.51,69.56,0.358,365.29,47.31,699.71,176.63,200.38,796.38,1
1126.65,7.42,27.73,48.74,21.55,1546.87,62.03,0.905,336.02,19.45,492.23,125.02,96.9,412.5,0
1606.12,6.75,47.15,66.43,31.27,1231.76,64.5,0.263,236.76,31.99,718.72,208.82,234.83,443.75,0
1609.44,2.06,30.5,25.92,26.13,2861.06,37.44,0.513,100.73,21.39,713.24,197.92,151.33,546.95,0
657.07,3.52,62.55,34.0,35.92,4183.87,20.83,0.629,444.32,2.34,315.09,103.63,95.91,142.43,0
2802.7,1.26,43.43,91.18,29.27,1002.97,72.03,0.563,338.93,25.18,865.58,339.17,355.68,1242.28,0
1749.51,1.3,50.4,68.7,40.08,3561.54,81.11,0.847,84.5,3.3,1044.29,324.74,213.17,167.3,0
2966.54,6.76,58.35,96.02,35.34,353.96,13.86,0.308,352.4,44.18,1527.45,317.56,294.15,827.38,1
3051.04,8.59,28.32,99.9,35.54,4598.73,48.68,0.44,370.72,37.65,1304.68,392.99,287.83,1065.55,1
1135.98,9.63,24.02,49.75,21.51,451.32,24.87,0.813,443.44,18.93,406.0,57.35,116.61,556.02,0
2472.06,6.28,89.24,43.9,44.53,4575.45,16.81,0.575,111.42,32.01,801.08,238.73,196.19,1236.06,1
1916.85,1.84,49.04,88.67,40.25,2479.5,73.43,0.462,494.38,5.6,961.6,345.01,269.22,341.02,0
3140.47,1.06,47.09,99.89,38.67,2268.05,53.81,0.126,76.7,35.13,1240.76,314.16,406.48,1179.07,1
1147.22,8.13,13.21,70.37,24.91,4867.87,21.62,0.778,300.34,41.14,423.15,100.93,149.3,473.85,1
2533.44,5.79,54.82,83.61,31.07,4952.4,31.0,0.975,328.59,41.09,1048.81,333.22,236.41,915.0,1
2323.26,6.18,59.88,82.54,19.11,3268.38,96.67,0.658,209.48,14.21,1110.23,143.6,132.68,936.75,1
1385.9,7.81,60.3,48.43,31.15,679.24,84.87,0.871,237.52,13.19,695.05,179.81,163.96,347.09,0
909.8,7.03,73.63,65.94,19.38,2555.54,87.99,0.565,445.46,26.07,449.03,86.93,79.55,294.28,1
2454.92,8.34,25.97,86.64,31.59,2669.36,46.0,0.309,322.64,48.39,1372.25,263.82,336.43,482.42,1
2715.79,0.56,32.7,75.05,34.46,2596.51,62.38,0.113,248.5,46.03,992.97,458.17,347.71,916.94,0
1446.88,7.48,82.97,21.69,26.71,2868.98,37.68,0.688,64.17,17.98,710.45,216.01,93.37,427.05,1
2434.5,8.51,95.25,46.94,29.96,142.69,7.77,0.544,3.67,38.99,804.2,284.63,268.21,1077.46,1
1685.39,2.86,22.23,31.56,41.27,3570.58,40.11,0.804,62.48,46.07,782.66,230.27,200.93,471.52,0
2639.62,6.4,54.79,38.64,18.26,3576.35,59.4,0.725,478.09,13.05,1254.31,435.61,281.95,667.74,1
1097.65,3.14,29.28,92.44,38.75,621.58,28.71,0.989,382.04,41.51,400.5,177.67,111.31,408.17,0
3170.65,9.58,15.41,22.95,20.12,2872.69,84.8,0.559,483.56,13.39,1323.77,246.67,230.78,1369.43,1
1362.23,0.33,39.3,37.58,16.1,2863.39,15.11,0.484,17.85,17.16,746.72,129.6,100.25,385.67,0
1603.36,5.8,22.93,44.77,20.57,3428.13,36.71,0.358,340.11,9.94,552.39,163.92,203.31,683.74,1
674.28,1.67,73.89,69.35,37.95,472.72,12.49,0.529,22.15,25.35,290.18,52.68,34.97,296.44,0
834.54,7.12,58.04,62.73,27.15,3151.19,40.48,0.886,391.03,42.17,483.88,43.25,106.73,200.68,0
2047.59,1.76,22.95,37.46,41.18,1439.72,3.97,0.138,190.48,26.4,923.94,155.81,210.25,757.59,0
1302.78,2.35,10.83,33.14,30.74,2559.66,27.25,0.98,47.88,6.17,674.24,223.08,187.11,218.35,0
3006.44,4.94,82.73,38.94,15.67,3877.95,40.07,0.994,284.02,12.59,1647.71,396.51,450.16,512.06,1
544.08,9.15,25.86,60.2,36.5,3542.95,47.82,0.638,140.06,28.14,196.48,55.09,63.3,229.2,1
1637.28,2.12,64.56,41.69,18.31,638.57,54.37,0.398,329.79,29.16,598.37,231.27,149.36,658.28,0
1512.04,1.44,40.32,95.81,38.68,2976.36,27.5,0.301,329.09,28.85,797.72,243.4,147.44,323.48,0
557.98,7.59,62.69,57.11,20.04,4847.13,52.3,0.349,352.5,3.85,293.49,57.56,39.29,167.63,1
873.11,5.01,38.41,24.7,25.36,826.01,50.9,0.145,496.23,37.68,277.7,104.7,52.32,438.4,0
1740.93,9.12,17.82,78.34,37.84,4271.89,31.62,0.528,193.35,45.47,690.71,103.81,187.8,758.6,1
1978.59,1.47,30.07,46.31,43.63,3527.61,83.02,0.152,232.66,25.53,830.14,276.14,258.3,614.01,0
1712.87,6.46,26.93,72.28,26.14,3881.32,54.56,0.747,402.31,35.94,939.87,177.22,130.48,465.3,1
2092.81,2.33,48.52,42.37,39.88,1445.69,33.23,0.435,289.19,45.7,892.71,240.73,192.47,766.91,0
2285.4,1.57,69.25,65.66,20.72,1475.05,94.73,0.279,18.63,32.13,1320.45,259.14,241.06,464.74,0
529.77,6.83,33.74,81.77,39.22,4534.8,84.51,0.59,421.54,33.72,317.32,76.74,74.59,61.12,1
1892.29,5.94,11.09,94.24,34.72,1831.17,98.26,0.976,25.75,36.07,1010.89,257.1,120.85,503.44,1
3390.5,7.55,56.7,40.89,20.78,361.93,69.22,0.726,85.41,13.03,1694.96,384.2,249.84,1061.5,1
2057.1,3.09,64.52,46.79,24.08,3022.95,37.82,0.543,51.04,29.13,858.98,108.09,291.81,798.22,1
2532.63,4.48,96.66,57.14,18.95,667.85,28.09,0.799,38.96,42.11,810.72,362.53,136.64,1222.73,0
1435.59,4.05,63.05,94.17,26.49,3993.15,66.33,0.764,12.84,14.81,677.52,261.19,165.97,330.92,1
2821.97,9.84,52.41,92.11,21.11,3226.64,98.08,0.903,27.51,44.86,1152.81,466.85,321.57,880.75,1
2818.76,2.92,61.61,27.19,34.32,4379.9,62.67,0.284,221.22,31.02,1142.36,555.98,248.97,871.46,1
2063.89,2.95,93.51,30.55,44.84,3934.94,88.16,0.873,126.43,21.16,1044.97,146.25,199.82,672.85,1
3428.04,3.55,84.55,59.64,15.36,604.96,32.91,0.371,63.27,31.16,1505.22,285.82,464.47,1172.52,1
876.65,5.65,39.07,28.53,31.23,1936.3,40.7,0.947,329.35,20.09,460.79,114.74,58.3,242.82,0
550.84,2.52,31.35,47.65,32.21,3884.07,90.63,0.353,113.06,41.9,231.05,47.03,40.3,232.46,0
2810.47,9.15,33.64,31.87,42.43,2115.84,75.69,0.934,9.47,24.12,970.34,155.09,284.52,1400.53,1
2921.47,2.66,55.4,70.88,30.18,4863.21,98.14,0.967,209.21,45.06,1280.78,322.36,265.78,1052.54,1
860.62,8.96,76.96,95.96,31.31,3691.92,77.48,0.231,155.22,25.49,503.73,80.16,92.46,184.27,1
1296.75,1.03,55.29,99.74,29.15,126.72,44.85,0.977,159.3,33.02,700.84,116.14,184.25,295.52,0
552.66,6.57,16.1,50.02,23.07,4405.93,53.11,0.177,222.64,49.89,199.91,106.65,78.32,167.78,1
1379.93,9.07,75.12,67.92,16.68,548.98,90.05,0.297,334.46,7.35,575.97,118.35,100.74,584.87,1
2819.43,1.69,82.54,88.5,27.26,745.59,55.16,0.5,308.24,36.84,1630.58,195.71,226.16,766.98,1
2053.88,9.68,36.05,29.4,16.58,3685.74,25.54,0.994,468.63,6.94,692.38,141.3,135.98,1084.21,1
1544.29,4.53,69.77,75.17,31.51,4331.59,43.56,0.54,258.86,41.94,580.94,263.99,220.49,478.86,1
1615.22,9.46,48.39,52.71,24.22,2704.93,51.63,0.595,236.28,29.82,611.63,253.96,145.02,604.61,1
504.06,6.77,90.02,36.49,31.01,1480.8,9.67,0.725,106.71,46.91,237.55,34.99,47.87,183.64,0
1399.4,3.02,86.07,52.22,19.03,1789.01,74.38,0.971,377.69,43.3,592.25,116.1,182.29,508.76,1
2439.38,1.88,57.29,26.08,42.98,1747.3,10.94,0.805,70.39,3.74,790.26,395.43,247.1,1006.58,0
3422.58,3.04,72.24,75.63,41.84,1667.06,40.49,0.302,245.57,6.87,1672.8,312.11,212.12,1225.55,1
3041.18,0.93,89.5,40.22,20.7,1252.4,80.46,0.373,210.66,30.06,1002.75,599.82,285.22,1153.4,1
570.78,1.44,54.61,44.91,25.3,3063.89,46.76,0.188,329.15,25.92,275.08,74.82,64.53,156.36,0
3195.68,1.05,38.19,29.69,33.4,4507.01,84.2,0.68,458.81,8.43,1444.78,251.82,389.62,1109.46,1
2849.6,4.23,77.83,89.17,17.87,1570.06,34.19,0.263,473.3,6.47,1276.91,509.57,326.38,736.74,1
2841.13,7.96,29.81,59.48,25.64,974.14,95.76,0.332,83.9,28.2,909.87,278.21,175.92,1477.14,1
1873.99,1.41,44.97,65.77,22.53,4200.96,20.95,0.899,130.91,2.45,921.56,174.88,150.73,626.81,0
1694.02,1.3,87.92,65.55,42.47,3721.83,3.83,0.394,405.82,43.69,727.4,167.9,208.97,589.74,0
1408.75,6.43,75.2,52.84,40.58,4657.64,87.24,0.61,259.14,40.35,596.37,232.77,194.43,385.18,1
697.08,1.97,46.34,35.4,32.39,869.32,75.22,0.458,226.52,39.27,333.86,52.97,38.14,272.12,0
1184.71,0.98,29.33,79.61,30.61,764.04,23.2,0.167,355.31,0.8,570.88,127.08,64.24,422.51,0
1239.81,1.67,42.04,30.16,42.92,2730.08,98.47,0.427,300.96,2.38,377.53,67.72,141.76,652.79,0
1952.23,9.24,35.57,28.31,42.97,3091.45,50.23,0.467,485.36,27.49,659.01,339.68,204.6,748.94,1
2742.33,8.21,25.85,76.81,44.08,2426.86,95.11,0.906,291.99,49.72,1017.28,277.27,179.72,1268.06,1
1921.43,3.54,76.9,36.71,18.76,3014.88,50.5,0.392,232.99,17.12,967.23,167.6,201.42,585.17,0
673.53,6.56,32.69,44.54,19.82,942.88,47.19,0.441,271.41,17.22,318.6,92.26,99.31,163.36,0
3373.37,5.37,50.88,58.02,35.3,2424.09,44.91,0.805,404.27,6.71,1778.74,525.4,381.49,687.74,1
3328.17,6.77,44.73,55.95,31.24,3307.56,33.49,0.783,306.34,33.72,1737.91,572.23,315.89,702.14,1
2855.57,6.83,98.39,76.69,15.55,2191.9,53.37,0.818,323.52,32.33,1587.57,291.75,379.09,597.17,1
3473.98,6.29,45.2,69.87,16.86,3413.26,45.26,0.958,485.72,5.07,1434.91,596.99,247.63,1194.45,1
2133.45,2.66,17.2,71.55,41.64,2283.4,3.67,0.816,309.2,23.37,860.89,255.44,195.07,822.05,0
3388.31,0.39,18.08,77.12,41.07,1701.32,26.04,0.467,190.14,33.35,1861.21,220.82,348.24,958.03,1
726.82,4.56,63.17,43.41,25.72,1552.84,21.31,0.839,345.66,24.68,269.85,128.61,73.01,255.34,0
1597.04,8.91,63.94,45.79,41.73,2083.97,86.74,0.558,329.73,33.72,700.07,211.04,226.94,459.0,1
1176.14,5.69,47.69,55.04,32.81,164.29,59.89,0.35,6.92,40.81,421.41,165.1,93.23,496.41,0
1087.5,8.32,48.87,44.6,39.18,3359.2,76.37,0.373,233.66,34.29,624.39,207.3,60.52,195.29,1
922.41,9.92,14.85,98.8,27.82,4233.27,95.68,0.301,371.45,30.81,389.57,123.49,130.65,278.7,1
2367.24,1.64,56.49,85.12,18.4,1805.4,64.4,0.23,249.52,42.68,861.07,120.34,169.75,1216.07,1
2843.97,6.92,55.43,33.17,28.01,277.86,98.26,0.266,389.81,45.03,1443.61,513.6,249.99,636.77,1
2234.9,6.74,23.46,20.45,28.72,4934.54,31.18,0.157,225.44,19.44,834.5,207.2,230.39,962.8,1
940.89,9.8,19.35,23.42,31.53,1355.31,18.63,0.9,491.66,8.66,548.59,117.86,138.86,135.58,0
2933.37,9.86,21.12,39.53,18.17,676.77,40.33,0.938,146.45,40.89,1203.52,236.82,303.68,1189.35,1
2407.86,6.87,19.09,29.14,44.74,1880.27,47.08,0.628,46.06,10.69,1202.47,227.66,228.2,749.53,1
1664.5,2.44,64.87,62.67,22.32,3705.86,89.54,0.856,215.01,46.45,671.75,254.66,180.37,557.72,1
2522.39,7.99,27.68,88.64,20.96,1504.89,55.99,0.265,270.85,1.14,1367.57,288.65,371.0,495.17,1
1279.71,1.07,32.63,78.94,30.8,2894.78,29.22,0.912,174.55,46.06,728.26,184.37,168.66,198.43,0
1535.58,7.81,25.62,37.25,31.12,2107.02,74.26,0.556,121.14,29.46,823.65,266.48,102.73,342.73,1
3252.46,9.1,96.21,51.94,28.19,632.93,50.58,0.16,336.03,38.74,1803.65,328.9,423.88,696.03,1
1371.51,3.83,86.92,60.63,38.16,1684.92,16.21,0.227,188.56,19.92,453.37,185.5,183.93,548.71,0
1909.96,6.31,30.74,84.82,30.5,3638.11,57.68,0.378,315.68,49.59,1102.47,318.27,227.42,261.8,1
3170.42,4.3,39.48,87.13,33.29,3079.42,91.14,0.139,389.54,11.38,1544.92,498.61,366.89,760.01,1
2623.16,4.38,28.89,92.78,36.71,642.9,84.26,0.378,380.5,13.22,1470.98,343.57,246.81,561.8,1
686.61,3.1,54.27,60.74,15.75,858.45,58.68,0.154,187.65,2.57,346.97,73.82,78.39,187.44,0
941.91,7.62,11.76,75.54,32.12,3221.63,37.71,0.312,283.95,47.02,339.61,104.67,116.57,381.06,1
523.52,9.36,70.42,28.94,41.53,4076.41,8.7,0.339,224.83,22.8,252.79,60.19,32.61,177.94,1
2392.77,9.41,57.08,65.22,15.52,1779.9,46.96,0.995,435.4,33.74,783.11,244.84,181.21,1183.6,1
1843.02,1.75,90.88,39.9,27.16,2996.79,75.21,0.312,439.38,34.37,937.58,285.41,127.92,492.11,0
902.82,8.75,24.8,54.54,42.79,894.69,36.03,0.315,171.87,43.73,381.62,62.13,121.09,337.99,0
3373.8,7.37,82.37,70.72,25.59,1591.31,23.54,0.718,45.87,33.25,1165.72,658.29,398.11,1151.69,1
2088.98,2.53,81.28,40.56,28.76,150.34,93.14,0.873,83.79,28.1,1240.37,348.54,198.62,301.45,0
1225.68,0.67,21.45,24.17,44.45,3852.97,82.16,0.448,183.5,35.52,699.04,116.1,162.53,248.01,0
2001.81,2.68,45.87,20.82,20.98,2035.0,63.83,0.888,282.12,37.55,1137.15,112.87,243.58,508.21,0
2538.86,9.12,25.31,21.77,16.96,4089.82,13.68,0.406,328.39,9.3,1362.47,397.83,358.89,419.67,1
728.72,6.33,32.92,20.67,40.78,3556.45,14.49,0.277,165.69,5.48,369.89,116.71,42.03,200.08,0
1324.11,7.21,33.69,28.83,41.05,4152.28,10.32,0.397,333.75,3.74,657.45,257.6,133.62,275.44,1
2920.9,2.57,60.06,39.16,29.16,1464.01,61.63,0.648,468.87,18.7,969.24,257.2,352.48,1341.98,1
1878.99,7.19,47.03,37.7,30.43,966.29,11.56,0.43,326.01,24.9,1071.35,117.27,132.94,557.45,0
2139.73,0.28,95.3,98.94,40.07,4860.93,84.26,0.706,79.28,30.78,1207.53,400.71,176.98,354.51,1
1798.45,3.75,21.37,44.48,37.16,3600.77,99.3,0.313,289.83,47.9,943.03,159.7,165.27,530.45,1
631.7,6.27,97.63,30.19,22.95,4178.51,36.63,0.731,270.95,16.54,365.25,99.95,81.76,84.74,1
997.25,1.46,30.76,63.65,15.51,115.01,45.37,0.413,435.35,38.04,464.64,58.94,99.08,374.59,0
1836.62,8.23,79.56,88.64,29.39,1804.59,71.17,0.51,175.15,26.57,797.63,301.37,182.35,555.27,1
1127.56,2.35,40.51,74.24,40.77,3726.94,93.72,0.602,211.47,11.0,665.69,77.86,104.96,279.04,0
649.94,6.52,22.88,43.69,41.88,436.02,89.41,0.718,299.33,30.77,285.48,100.31,47.35,216.8,0
3030.95,4.05,87.21,64.93,43.69,2858.33,5.76,0.315,262.21,48.36,1492.43,393.57,431.33,713.62,1
3443.58,5.96,37.8,77.19,41.39,2173.91,16.91,0.852,359.51,6.22,1418.47,665.72,281.62,1077.76,1
2879.43,1.07,69.3,78.25,32.4,137.2,75.46,0.75,20.19,25.36,1413.51,159.92,307.37,998.64,0
3061.35,0.17,60.98,73.32,28.34,1218.08,68.89,0.311,281.76,2.58,1579.75,287.18,198.61,995.81,0
1225.93,9.1,52.46,89.66,38.25,1459.72,13.32,0.977,60.84,16.06,597.51,74.08,114.53,439.81,0
3381.88,2.7,54.62,89.61,37.19,603.71,50.21,0.698,157.6,31.03,1536.62,615.1,474.75,755.41,1
1090.78,8.2,75.9,66.31,31.14,3176.11,78.08,0.507,330.81,42.05,425.44,151.71,163.12,350.5,1
3354.29,9.99,17.9,54.39,17.62,1249.87,21.88,0.242,78.71,36.52,1654.18,436.88,289.06,974.17,1
3484.46,2.11,70.14,71.33,42.78,1424.22,87.13,0.58,154.42,23.14,1994.95,242.93,227.88,1018.69,1
2635.17,2.65,90.62,85.46,28.67,4496.28,5.3,0.248,351.5,45.46,796.02,325.06,214.62,1299.47,1
3443.43,6.63,15.2,20.45,25.9,2362.26,78.22,0.487,325.4,15.14,1171.38,378.11,284.86,1609.09,1
2208.62,9.65,22.66,99.36,33.89,1991.03,61.58,0.468,45.52,37.7,741.95,215.04,252.78,998.86,1
1278.63,9.16,74.5,34.63,35.22,3633.16,31.52,0.748,288.63,23.7,737.72,212.03,127.37,201.5,1
1810.99,5.03,49.36,57.62,21.32,4552.59,72.09,0.273,73.63,44.93,903.36,107.19,229.72,570.71,1
2280.68,7.95,46.32,89.76,40.11,173.93,78.24,0.84,126.14,39.87,1335.42,335.27,273.98,336.01,1
719.24,1.36,22.33,38.0,23.7,2268.78,93.39,0.394,229.61,45.07,341.53,124.75,54.04,198.93,0
2367.03,9.77,55.61,58.14,20.6,3073.37,36.78,0.5,54.67,10.71,1037.99,440.49,303.99,584.56,1
3443.53,9.64,21.39,30.61,27.19,1626.89,68.6,0.795,496.82,33.41,1851.6,557.46,464.0,570.47,1
1070.32,1.64,52.9,51.61,36.92,3873.42,60.26,0.663,82.68,36.92,372.77,98.86,117.56,481.12,0
2877.79,2.99,78.73,34.17,43.96,4858.81,52.52,0.377,390.66,37.12,1192.56,403.11,410.85,871.27,1
3223.7,1.0,33.24,49.09,39.28,4719.97,89.04,0.448,414.92,25.2,1418.05,229.56,413.58,1162.5,1
3331.1,2.72,53.27,49.88,43.21,1366.61,0.32,0.375,497.23,0.56,1297.59,225.05,364.89,1443.58,0
3380.41,8.16,99.28,99.45,19.22,1170.37,28.21,0.635,214.33,13.07,1390.65,492.84,475.34,1021.57,1
2064.38,3.78,71.8,99.59,17.14,4789.58,53.83,0.399,437.05,16.17,667.69,366.77,227.16,802.77,1
3431.92,0.88,85.72,29.18,31.73,2320.21,17.83,0.753,478.77,42.6,1233.42,206.21,350.47,1641.83,0
2771.93,3.42,47.34,78.08,23.71,1081.07,90.79,0.622,86.45,42.04,1110.57,182.67,237.35,1241.34,1
985.01,9.81,79.11,24.14,39.84,3549.63,64.76,0.231,239.72,5.23,530.69,132.82,136.21,185.29,1
1930.7,6.3,13.65,22.42,35.16,1457.88,47.79,0.379,30.01,47.49,684.91,159.73,120.23,965.83,0
2654.99,4.16,21.06,28.43,44.12,1372.87,81.47,0.299,310.36,9.12,1072.6,376.41,258.46,947.53,0
1242.02,1.67,28.28,97.24,22.64,4402.28,45.09,0.451,290.7,20.72,396.8,102.07,128.85,614.3,0
2421.85,9.86,46.18,95.27,29.57,854.27,55.87,0.564,102.06,10.76,1131.32,163.41,255.44,871.67,1
2499.8,8.21,86.12,35.51,30.04,368.75,0.28,0.556,398.95,43.02,1208.34,329.56,287.95,673.95,0
988.1,2.81,41.16,32.93,22.18,1382.47,36.57,0.779,18.63,37.47,552.99,177.2,99.38,158.53,0
2195.26,0.7,68.92,39.24,32.7,3054.38,13.88,0.27,403.11,17.68,1198.03,335.37,166.14,495.72,0
2814.88,0.57,73.84,61.24,28.3,659.28,68.97,0.952,13.32,34.09,1085.46,486.44,381.96,861.03,0
1996.69,1.2,62.76,65.58,28.4,2384.39,47.9,0.409,328.41,9.22,681.04,179.6,231.12,904.92,0
536.31,5.81,42.15,37.73,25.88,3155.32,30.18,0.37,39.38,19.11,186.01,98.09,72.84,179.37,0
527.12,9.29,61.93,80.53,15.51,4251.25,46.78,0.717,125.61,18.86,311.36,56.17,40.91,118.68,1
1571.09,4.97,40.8,44.76,30.66,1187.85,20.96,0.825,360.96,11.9,788.64,279.44,178.64,324.37,0
3278.58,8.43,17.55,93.77,25.06,4095.86,92.51,0.441,140.2,43.82,1025.45,395.65,398.08,1459.41,1
1186.03,4.46,99.35,72.54,15.04,1212.79,5.4,0.772,255.59,33.94,404.48,106.95,104.77,569.82,0
2403.09,7.09,21.45,54.91,24.24,3399.99,86.54,0.895,457.62,14.0,1071.15,213.97,315.34,802.62,1
1166.23,7.32,16.51,83.19,23.36,2181.83,51.14,0.79,24.82,12.11,422.58,157.62,58.6,527.43,0
1465.01,1.74,89.07,85.43,26.8,617.67,61.89,0.131,405.54,0.9,792.71,90.61,160.41,421.28,0
3044.13,3.61,37.17,43.24,18.96,3585.6,30.26,0.845,32.64,17.33,1436.72,576.89,338.98,691.53,1
2686.58,6.37,68.53,47.18,30.23,1127.92,96.67,0.797,63.4,26.34,1299.74,243.73,277.75,865.37,1
786.2,0.71,39.61,94.88,35.77,924.29,28.19,0.702,59.66,13.89,345.02,78.89,88.84,273.44,0
1786.11,3.62,45.23,33.18,33.91,1823.7,58.89,0.784,497.05,35.02,673.04,151.81,119.17,842.08,1
587.51,5.35,33.59,23.37,39.11,3283.79,99.34,0.981,90.09,20.59,280.14,29.64,69.61,208.12,0
1942.67,9.96,40.87,56.32,28.56,1208.28,88.11,0.488,448.38,15.82,1000.65,298.94,162.37,480.71,1
2487.3,4.75,46.96,84.1,30.57,959.12,53.63,0.161,495.47,46.95,1022.99,344.7,236.8,882.81,1
855.51,8.16,74.84,81.73,39.31,99.27,99.04,0.515,191.89,13.14,386.25,146.67,71.27,251.31,1
1366.65,4.32,56.04,93.56,27.83,2384.63,70.14,0.142,315.52,19.91,754.26,76.74,133.1,402.55,0
1693.51,7.96,94.92,62.66,36.05,2171.8,20.87,0.365,389.55,19.11,583.59,320.58,189.94,599.4,1
3258.59,5.95,13.77,28.01,28.04,1207.65,40.56,0.628,196.32,12.06,1510.58,324.66,436.11,987.24,1
3479.77,8.87,55.28,67.1,27.53,315.58,33.45,0.379,80.91,10.87,1407.65,650.58,342.21,1079.33,1
634.73,4.11,62.58,82.27,37.81,2174.82,34.4,0.717,216.88,15.12,324.25,41.94,52.25,216.3,0
2783.02,6.04,92.82,27.47,20.25,3951.62,76.05,0.84,385.94,43.21,850.61,449.7,274.95,1207.76,1
1615.17,6.3,14.42,33.81,25.16,3590.65,58.43,0.478,390.38,38.35,809.43,221.12,192.01,392.61,1
